0,170049.0,5449.0,168.0,0.2900000000000001
1,160049.0,5552.0,172.0,0.2900000000000001
2,120049.0,5825.0,181.0,0.2900000000000001
3,140049.0,5824.0,139.0,0.2900000000000001
4,140049.0,5460.0,113.0,0.2900000000000001
5,140047.0,5405.0,184.0,0.2900000000000001
6,120047.0,5478.0,122.0,0.2900000000000001
7,120049.0,5651.0,236.0,0.2900000000000001
8,90049.0,6043.0,175.0,0.2900000000000001
9,90049.0,6012.0,170.0,0.2900000000000001
10,90049.0,5854.0,176.0,0.2900000000000001
11,70049.0,5895.0,169.0,0.2900000000000001
12,70049.0,5774.0,220.0,0.2900000000000001
13,80048.0,5774.0,167.0,0.2900000000000001
14,80049.0,5774.0,198.0,0.2900000000000001
15,70048.0,5870.0,189.0,0.2900000000000001
16,60048.0,6366.0,171.0,0.2900000000000001
17,40048.0,6306.0,213.0,0.2900000000000001
18,40048.0,6298.0,184.0,0.2900000000000001
19,40048.0,6313.0,242.0,0.2900000000000001
20,50048.0,6233.0,180.0,0.2900000000000001
21,50048.0,6452.0,210.0,0.2900000000000001
22,40048.0,6389.0,173.0,0.2900000000000001
23,30048.0,6479.0,199.0,0.2900000000000001
24,40048.0,6465.0,206.0,0.2900000000000001
25,40048.0,6357.0,207.0,0.2900000000000001
26,30048.0,6605.0,173.0,0.2900000000000001
27,30048.0,6511.0,237.0,0.2900000000000001
28,30048.0,6451.0,152.0,0.2900000000000001
29,30048.0,6590.0,212.0,0.2900000000000001
30,30048.0,6590.0,158.0,0.2900000000000001
31,30048.0,6428.0,241.0,0.2900000000000001
32,30048.0,6522.0,201.0,0.2900000000000001
33,30048.0,6489.0,227.0,0.2900000000000001
34,30048.0,6508.0,181.0,0.2900000000000001
35,30048.0,6505.0,190.0,0.2900000000000001
36,30048.0,6371.0,252.0,0.2900000000000001
37,30048.0,6514.0,216.0,0.2900000000000001
38,30048.0,6320.0,211.0,0.2900000000000001
39,30048.0,6420.0,220.0,0.2900000000000001
40,30048.0,6434.0,218.0,0.2900000000000001
41,30048.0,6434.0,194.0,0.2900000000000001
42,30048.0,6609.0,196.0,0.2900000000000001
43,30048.0,6402.0,173.0,0.2900000000000001
44,30048.0,6323.0,144.0,0.2900000000000001
45,30048.0,6341.0,186.0,0.2900000000000001
46,30048.0,6382.0,254.0,0.2900000000000001
47,30048.0,6359.0,204.0,0.2900000000000001
48,30048.0,6484.0,183.0,0.2900000000000001
49,30048.0,6534.0,221.0,0.2900000000000001
50,30048.0,6512.0,187.0,0.2900000000000001
51,30048.0,6397.0,213.0,0.2900000000000001
52,30048.0,6426.0,148.0,0.2900000000000001
53,30048.0,6178.0,216.0,0.2900000000000001
54,30048.0,6521.0,135.0,0.2900000000000001
55,30048.0,6477.0,176.0,0.2900000000000001
56,30048.0,6586.0,225.0,0.2900000000000001
57,30048.0,6520.0,212.0,0.2900000000000001
58,30048.0,6452.0,154.0,0.2900000000000001
59,30048.0,6533.0,240.0,0.2900000000000001
60,30048.0,6605.0,185.0,0.2900000000000001
61,30048.0,6449.0,236.0,0.2900000000000001
62,30048.0,6576.0,169.0,0.2900000000000001
63,30048.0,6400.0,181.0,0.2900000000000001
64,30048.0,6598.0,207.0,0.2900000000000001
65,30048.0,6447.0,183.0,0.2900000000000001
66,30048.0,6558.0,248.0,0.2900000000000001
67,30048.0,6298.0,187.0,0.2900000000000001
68,30048.0,6464.0,147.0,0.2900000000000001
69,30048.0,6563.0,172.0,0.2900000000000001
70,30048.0,6598.0,254.0,0.2900000000000001
71,30048.0,6551.0,184.0,0.2900000000000001
72,30048.0,6484.0,210.0,0.2900000000000001
73,30048.0,6475.0,217.0,0.2900000000000001
74,30048.0,6301.0,198.0,0.2900000000000001
75,30048.0,6551.0,213.0,0.2900000000000001
76,30048.0,6503.0,223.0,0.2900000000000001
77,30048.0,6437.0,197.0,0.2900000000000001
78,30048.0,6495.0,202.0,0.2900000000000001
79,30048.0,6540.0,204.0,0.2900000000000001
80,30048.0,6516.0,192.0,0.2900000000000001
81,30048.0,6445.0,209.0,0.2900000000000001
82,30048.0,6522.0,184.0,0.2900000000000001
83,30048.0,6422.0,201.0,0.2900000000000001
84,30048.0,6398.0,203.0,0.2900000000000001
85,30048.0,6488.0,226.0,0.2900000000000001
86,30048.0,6488.0,190.0,0.2900000000000001
87,30048.0,6350.0,188.0,0.2900000000000001
88,30048.0,6503.0,210.0,0.2900000000000001
89,30048.0,6154.0,218.0,0.2900000000000001
90,30048.0,6424.0,157.0,0.2900000000000001
91,30048.0,6386.0,226.0,0.2900000000000001
92,30048.0,6406.0,252.0,0.2900000000000001
93,30048.0,6377.0,184.0,0.2900000000000001
94,30048.0,6445.0,221.0,0.2900000000000001
95,30048.0,6367.0,212.0,0.2900000000000001
96,30048.0,6418.0,181.0,0.2900000000000001
97,30048.0,6374.0,233.0,0.2900000000000001
98,30048.0,6363.0,179.0,0.2900000000000001
99,30048.0,6353.0,205.0,0.2900000000000001
100,30048.0,6342.0,231.0,0.2900000000000001
101,30048.0,6286.0,225.0,0.2900000000000001
102,30048.0,6484.0,191.0,0.2900000000000001
103,30048.0,6206.0,201.0,0.2900000000000001
104,30048.0,6499.0,197.0,0.2900000000000001
105,30048.0,6385.0,254.0,0.2900000000000001
106,30048.0,6493.0,213.0,0.2900000000000001
107,30048.0,6456.0,201.0,0.2900000000000001
108,30048.0,6450.0,214.0,0.2900000000000001
109,30048.0,6462.0,184.0,0.2900000000000001
110,30048.0,6503.0,207.0,0.2900000000000001
111,30048.0,6463.0,195.0,0.2900000000000001
112,30048.0,6464.0,211.0,0.2900000000000001
113,30048.0,6491.0,241.0,0.2900000000000001
114,30048.0,6390.0,232.0,0.2900000000000001
115,30048.0,6392.0,177.0,0.2900000000000001
116,30048.0,6355.0,169.0,0.2900000000000001
117,30048.0,6338.0,201.0,0.2900000000000001
118,30048.0,6379.0,232.0,0.2900000000000001
119,30048.0,6532.0,217.0,0.2900000000000001
120,30048.0,6535.0,238.0,0.2900000000000001
121,30048.0,6460.0,218.0,0.2900000000000001
122,30048.0,6338.0,189.0,0.2900000000000001
123,30048.0,6455.0,169.0,0.2900000000000001
124,30048.0,6431.0,211.0,0.2900000000000001
125,30048.0,6514.0,186.0,0.2900000000000001
126,30048.0,6512.0,153.0,0.2900000000000001
127,30048.0,6404.0,121.0,0.2900000000000001
128,30048.0,6385.0,200.0,0.2900000000000001
129,30048.0,6442.0,201.0,0.2900000000000001
130,30048.0,6442.0,222.0,0.2900000000000001
131,30048.0,6373.0,211.0,0.2900000000000001
132,30048.0,6389.0,189.0,0.2900000000000001
133,30048.0,6357.0,206.0,0.2900000000000001
134,30048.0,6437.0,205.0,0.2900000000000001
135,30048.0,6504.0,194.0,0.2900000000000001
136,30048.0,6459.0,174.0,0.2900000000000001
137,30048.0,6474.0,181.0,0.2900000000000001
138,30048.0,6395.0,189.0,0.2900000000000001
139,30048.0,6364.0,167.0,0.2900000000000001
140,30048.0,6445.0,234.0,0.2900000000000001
141,30048.0,6345.0,195.0,0.2900000000000001
142,30048.0,6294.0,229.0,0.2900000000000001
143,30048.0,6340.0,160.0,0.2900000000000001
144,30048.0,6534.0,193.0,0.2900000000000001
145,30048.0,6479.0,251.0,0.2900000000000001
146,30048.0,6179.0,181.0,0.2900000000000001
147,30048.0,6497.0,198.0,0.2900000000000001
148,30048.0,6348.0,240.0,0.2900000000000001
149,30048.0,6365.0,188.0,0.2900000000000001
150,30048.0,6345.0,199.0,0.2900000000000001
151,30048.0,6458.0,182.0,0.2900000000000001
152,30048.0,6466.0,188.0,0.2900000000000001
153,30048.0,6218.0,202.0,0.2900000000000001
154,30048.0,6386.0,227.0,0.2900000000000001
155,30048.0,6442.0,233.0,0.2900000000000001
156,30048.0,6337.0,196.0,0.2900000000000001
157,30048.0,6454.0,205.0,0.2900000000000001
158,30048.0,6461.0,148.0,0.2900000000000001
159,30048.0,6374.0,161.0,0.2900000000000001
160,30048.0,6422.0,243.0,0.2900000000000001
161,30048.0,6415.0,202.0,0.2900000000000001
162,30048.0,6487.0,212.0,0.2900000000000001
163,30048.0,6373.0,212.0,0.2900000000000001
164,30048.0,6397.0,180.0,0.2900000000000001
165,30048.0,6335.0,179.0,0.2900000000000001
166,30048.0,6490.0,219.0,0.2900000000000001
167,30047.0,6387.0,203.0,0.2900000000000001
168,30047.0,6387.0,213.0,0.2900000000000001
169,30047.0,6387.0,219.0,0.2900000000000001
170,30047.0,6379.0,188.0,0.2900000000000001
171,30047.0,6365.0,107.0,0.2900000000000001
172,30047.0,6360.0,180.0,0.2900000000000001
173,30047.0,6317.0,227.0,0.2900000000000001
174,30047.0,6231.0,209.0,0.2900000000000001
175,30047.0,6305.0,186.0,0.2900000000000001
176,30047.0,6113.0,175.0,0.2900000000000001
177,30047.0,6213.0,156.0,0.2900000000000001
178,30047.0,6229.0,129.0,0.2900000000000001
179,30047.0,6111.0,158.0,0.2900000000000001
180,30047.0,6208.0,167.0,0.2900000000000001
181,30047.0,6169.0,179.0,0.2900000000000001
182,30047.0,6177.0,200.0,0.2900000000000001
183,30047.0,6182.0,214.0,0.2900000000000001
184,30047.0,6070.0,204.0,0.2900000000000001
185,30047.0,6187.0,198.0,0.2900000000000001
186,30047.0,6170.0,209.0,0.2900000000000001
187,30047.0,6036.0,160.0,0.2900000000000001
